community	mainIncomeCommunity	populationSize	locality	sessionID	female	socialFirst	sequencePosition	asocialYes	socialYes	yes	propYes	lagOnePropYes	socialTmt	agricultureComm	eastGezira	numInSession	numFemalesInSession	propFemalesInSession	uniqueSubjectID
114	agriculture	6500	EastGezira	35	1	1	5	0	0	0	0.2	0.25	0	1	1	10	10	1	259
114	agriculture	6500	EastGezira	35	1	1	6	0	0	0	0.166666666666667	0.2	0	1	1	10	10	1	260
114	agriculture	6500	EastGezira	35	1	1	7	0	0	0	0.142857142857143	0.166666666666667	0	1	1	10	10	1	261
114	agriculture	6500	EastGezira	35	1	1	8	0	0	0	0.125	0.142857142857143	0	1	1	10	10	1	262
114	agriculture	6500	EastGezira	35	1	1	9	0	0	0	0.111111111111111	0.125	0	1	1	10	10	1	263
114	agriculture	6500	EastGezira	35	1	1	10	0	0	0	0.1	0.111111111111111	0	1	1	10	10	1	264
114	agriculture	6500	EastGezira	36	1	0	1	1	0	1	1	NA	0	1	1	5	5	1	265
114	agriculture	6500	EastGezira	36	1	0	2	0	0	0	0.5	1	0	1	1	5	5	1	266
114	agriculture	6500	EastGezira	36	1	0	3	0	0	0	0.333333333333333	0.5	0	1	1	5	5	1	267
114	agriculture	6500	EastGezira	36	1	0	4	1	0	1	0.5	0.333333333333333	0	1	1	5	5	1	268
114	agriculture	6500	EastGezira	36	1	0	5	1	0	1	0.6	0.5	0	1	1	5	5	1	269
114	agriculture	6500	EastGezira	37	1	1	1	0	0	0	0	NA	0	1	1	3	3	1	270
114	agriculture	6500	EastGezira	37	1	1	2	0	1	0	0	0	0	1	1	3	3	1	271
114	agriculture	6500	EastGezira	37	1	1	3	0	0	0	0	0	0	1	1	3	3	1	272
130	agriculture	5424	EastGezira	38	0	1	1	0	0	0	0	NA	0	1	1	10	0	0	273
130	agriculture	5424	EastGezira	38	0	1	2	1	1	1	0.5	0	0	1	1	10	0	0	274
130	agriculture	5424	EastGezira	38	0	1	3	0	0	0	0.333333333333333	0.5	0	1	1	10	0	0	275
130	agriculture	5424	EastGezira	38	0	1	4	0	0	0	0.25	0.333333333333333	0	1	1	10	0	0	276
130	agriculture	5424	EastGezira	38	0	1	5	0	0	0	0.2	0.25	0	1	1	10	0	0	277
130	agriculture	5424	EastGezira	38	0	1	6	0	0	0	0.166666666666667	0.2	0	1	1	10	0	0	278
130	agriculture	5424	EastGezira	38	0	1	7	0	0	0	0.142857142857143	0.166666666666667	0	1	1	10	0	0	279
130	agriculture	5424	EastGezira	38	0	1	8	0	0	0	0.125	0.142857142857143	0	1	1	10	0	0	280
130	agriculture	5424	EastGezira	38	0	1	9	0	0	0	0.111111111111111	0.125	0	1	1	10	0	0	281
130	agriculture	5424	EastGezira	38	0	1	10	0	0	0	0.1	0.111111111111111	0	1	1	10	0	0	282
130	agriculture	5424	EastGezira	39	0	0	1	0	0	0	0	NA	0	1	1	2	0	0	283
130	agriculture	5424	EastGezira	39	0	0	2	0	0	0	0	0	0	1	1	2	0	0	284
130	agriculture	5424	EastGezira	40	0	0	1	0	0	0	0	NA	0	1	1	3	0	0	285
130	agriculture	5424	EastGezira	40	0	0	2	0	0	0	0	0	0	1	1	3	0	0	286
130	agriculture	5424	EastGezira	40	0	0	3	0	0	0	0	0	0	1	1	3	0	0	287
130	agriculture	5424	EastGezira	41	0	0	1	1	0	1	1	NA	0	1	1	6	0	0	288
130	agriculture	5424	EastGezira	41	0	0	2	0	0	0	0.5	1	0	1	1	6	0	0	289
130	agriculture	5424	EastGezira	41	0	0	3	0	0	0	0.333333333333333	0.5	0	1	1	6	0	0	290
130	agriculture	5424	EastGezira	41	0	0	4	1	0	1	0.5	0.333333333333333	0	1	1	6	0	0	291
130	agriculture	5424	EastGezira	41	0	0	5	0	0	0	0.4	0.5	0	1	1	6	0	0	292
130	agriculture	5424	EastGezira	41	0	0	6	0	0	0	0.333333333333333	0.4	0	1	1	6	0	0	293
130	agriculture	5424	EastGezira	42	0	1	1	0	0	0	0	NA	0	1	1	8	0	0	294
130	agriculture	5424	EastGezira	42	0	1	2	0	0	0	0	0	0	1	1	8	0	0	295
130	agriculture	5424	EastGezira	42	0	1	3	0	0	0	0	0	0	1	1	8	0	0	296
130	agriculture	5424	EastGezira	42	0	1	4	0	0	0	0	0	0	1	1	8	0	0	297
130	agriculture	5424	EastGezira	42	0	1	5	0	0	0	0	0	0	1	1	8	0	0	298
130	agriculture	5424	EastGezira	42	0	1	6	0	0	0	0	0	0	1	1	8	0	0	299
130	agriculture	5424	EastGezira	42	0	1	7	0	0	0	0	0	0	1	1	8	0	0	300
130	agriculture	5424	EastGezira	42	0	1	8	0	0	0	0	0	0	1	1	8	0	0	301
130	agriculture	5424	EastGezira	43	1	0	1	1	1	1	1	NA	0	1	1	10	10	1	302
130	agriculture	5424	EastGezira	43	1	0	2	1	1	1	1	1	0	1	1	10	10	1	303
130	agriculture	5424	EastGezira	43	1	0	3	0	0	0	0.666666666666667	1	0	1	1	10	10	1	304
130	agriculture	5424	EastGezira	43	1	0	4	0	0	0	0.5	0.666666666666667	0	1	1	10	10	1	305
130	agriculture	5424	EastGezira	43	1	0	5	0	0	0	0.4	0.5	0	1	1	10	10	1	306
130	agriculture	5424	EastGezira	43	1	0	6	0	0	0	0.333333333333333	0.4	0	1	1	10	10	1	307
130	agriculture	5424	EastGezira	43	1	0	7	0	0	0	0.285714285714286	0.333333333333333	0	1	1	10	10	1	308
130	agriculture	5424	EastGezira	43	1	0	8	0	0	0	0.25	0.285714285714286	0	1	1	10	10	1	309
130	agriculture	5424	EastGezira	43	1	0	9	1	0	1	0.333333333333333	0.25	0	1	1	10	10	1	310
130	agriculture	5424	EastGezira	43	1	0	10	0	0	0	0.3	0.333333333333333	0	1	1	10	10	1	311
130	agriculture	5424	EastGezira	44	1	0	1	1	0	1	1	NA	0	1	1	10	10	1	312
130	agriculture	5424	EastGezira	44	1	0	2	0	0	0	0.5	1	0	1	1	10	10	1	313
130	agriculture	5424	EastGezira	44	1	0	3	1	0	1	0.666666666666667	0.5	0	1	1	10	10	1	314
130	agriculture	5424	EastGezira	44	1	0	4	0	0	0	0.5	0.666666666666667	0	1	1	10	10	1	315
130	agriculture	5424	EastGezira	44	1	0	5	0	0	0	0.4	0.5	0	1	1	10	10	1	316
130	agriculture	5424	EastGezira	44	1	0	6	0	0	0	0.333333333333333	0.4	0	1	1	10	10	1	317
130	agriculture	5424	EastGezira	44	1	0	7	1	0	1	0.428571428571429	0.333333333333333	0	1	1	10	10	1	318
130	agriculture	5424	EastGezira	44	1	0	8	0	0	0	0.375	0.428571428571429	0	1	1	10	10	1	319
130	agriculture	5424	EastGezira	44	1	0	9	1	0	1	0.444444444444444	0.375	0	1	1	10	10	1	320
130	agriculture	5424	EastGezira	44	1	0	10	0	0	0	0.4	0.444444444444444	0	1	1	10	10	1	321
130	agriculture	5424	EastGezira	45	1	1	1	0	1	0	0	NA	0	1	1	10	10	1	322
130	agriculture	5424	EastGezira	45	1	1	2	1	1	1	0.5	0	0	1	1	10	10	1	323
130	agriculture	5424	EastGezira	45	1	1	3	0	1	0	0.333333333333333	0.5	0	1	1	10	10	1	324
130	agriculture	5424	EastGezira	45	1	1	4	0	0	0	0.25	0.333333333333333	0	1	1	10	10	1	325
130	agriculture	5424	EastGezira	45	1	1	5	0	0	0	0.2	0.25	0	1	1	10	10	1	326
130	agriculture	5424	EastGezira	45	1	1	6	0	0	0	0.166666666666667	0.2	0	1	1	10	10	1	327
130	agriculture	5424	EastGezira	45	1	1	7	1	1	1	0.285714285714286	0.166666666666667	0	1	1	10	10	1	328
130	agriculture	5424	EastGezira	45	1	1	8	0	1	0	0.25	0.285714285714286	0	1	1	10	10	1	329
130	agriculture	5424	EastGezira	45	1	1	9	1	1	1	0.333333333333333	0.25	0	1	1	10	10	1	330
130	agriculture	5424	EastGezira	45	1	1	10	0	1	0	0.3	0.333333333333333	0	1	1	10	10	1	331
85	agriculture	1270	EastGezira	46	1	0	1	0	0	0	0	NA	0	1	1	10	10	1	332
85	agriculture	1270	EastGezira	46	1	0	2	0	0	0	0	0	0	1	1	10	10	1	333
85	agriculture	1270	EastGezira	46	1	0	3	0	0	0	0	0	0	1	1	10	10	1	334
85	agriculture	1270	EastGezira	46	1	0	4	1	1	1	0.25	0	0	1	1	10	10	1	335
85	agriculture	1270	EastGezira	46	1	0	5	1	0	1	0.4	0.25	0	1	1	10	10	1	336
85	agriculture	1270	EastGezira	46	1	0	6	1	0	1	0.5	0.4	0	1	1	10	10	1	337
85	agriculture	1270	EastGezira	46	1	0	7	1	0	1	0.571428571428571	0.5	0	1	1	10	10	1	338
85	agriculture	1270	EastGezira	46	1	0	8	0	0	0	0.5	0.571428571428571	0	1	1	10	10	1	339
85	agriculture	1270	EastGezira	46	1	0	9	0	0	0	0.444444444444444	0.5	0	1	1	10	10	1	340
85	agriculture	1270	EastGezira	46	1	0	10	0	0	0	0.4	0.444444444444444	0	1	1	10	10	1	341
85	agriculture	1270	EastGezira	47	1	0	1	0	0	0	0	NA	0	1	1	10	10	1	342
85	agriculture	1270	EastGezira	47	1	0	2	1	0	1	0.5	0	0	1	1	10	10	1	343
85	agriculture	1270	EastGezira	47	1	0	3	0	0	0	0.333333333333333	0.5	0	1	1	10	10	1	344
85	agriculture	1270	EastGezira	47	1	0	4	0	0	0	0.25	0.333333333333333	0	1	1	10	10	1	345
85	agriculture	1270	EastGezira	47	1	0	5	0	0	0	0.2	0.25	0	1	1	10	10	1	346
85	agriculture	1270	EastGezira	47	1	0	6	1	0	1	0.333333333333333	0.2	0	1	1	10	10	1	347
85	agriculture	1270	EastGezira	47	1	0	7	0	0	0	0.285714285714286	0.333333333333333	0	1	1	10	10	1	348
85	agriculture	1270	EastGezira	47	1	0	8	0	0	0	0.25	0.285714285714286	0	1	1	10	10	1	349
85	agriculture	1270	EastGezira	47	1	0	9	1	0	1	0.333333333333333	0.25	0	1	1	10	10	1	350
85	agriculture	1270	EastGezira	47	1	0	10	1	0	1	0.4	0.333333333333333	0	1	1	10	10	1	351
85	agriculture	1270	EastGezira	48	1	1	1	0	0	0	0	NA	0	1	1	9	9	1	352
85	agriculture	1270	EastGezira	48	1	1	2	0	0	0	0	0	0	1	1	9	9	1	353
85	agriculture	1270	EastGezira	48	1	1	3	0	0	0	0	0	0	1	1	9	9	1	354
85	agriculture	1270	EastGezira	48	1	1	4	0	0	0	0	0	0	1	1	9	9	1	355
85	agriculture	1270	EastGezira	48	1	1	5	0	0	0	0	0	0	1	1	9	9	1	356
85	agriculture	1270	EastGezira	48	1	1	6	0	0	0	0	0	0	1	1	9	9	1	357
85	agriculture	1270	EastGezira	48	1	1	7	0	0	0	0	0	0	1	1	9	9	1	358
85	agriculture	1270	EastGezira	48	1	1	8	0	0	0	0	0	0	1	1	9	9	1	359
85	agriculture	1270	EastGezira	48	1	1	9	0	1	0	0	0	0	1	1	9	9	1	360
85	agriculture	1270	EastGezira	49	0	1	1	0	0	0	0	NA	0	1	1	10	0	0	361
85	agriculture	1270	EastGezira	49	0	1	2	0	0	0	0	0	0	1	1	10	0	0	362
85	agriculture	1270	EastGezira	49	0	1	3	0	0	0	0	0	0	1	1	10	0	0	363
85	agriculture	1270	EastGezira	49	0	1	4	0	0	0	0	0	0	1	1	10	0	0	364
85	agriculture	1270	EastGezira	49	0	1	5	1	0	1	0.2	0	0	1	1	10	0	0	365
85	agriculture	1270	EastGezira	49	0	1	6	0	0	0	0.166666666666667	0.2	0	1	1	10	0	0	366
85	agriculture	1270	EastGezira	49	0	1	7	0	1	0	0.142857142857143	0.166666666666667	0	1	1	10	0	0	367
85	agriculture	1270	EastGezira	49	0	1	8	0	0	0	0.125	0.142857142857143	0	1	1	10	0	0	368
85	agriculture	1270	EastGezira	49	0	1	9	0	0	0	0.111111111111111	0.125	0	1	1	10	0	0	369
85	agriculture	1270	EastGezira	49	0	1	10	0	0	0	0.1	0.111111111111111	0	1	1	10	0	0	370
85	agriculture	1270	EastGezira	50	0	1	1	1	0	1	1	NA	0	1	1	10	0	0	371
85	agriculture	1270	EastGezira	50	0	1	2	0	0	0	0.5	1	0	1	1	10	0	0	372
85	agriculture	1270	EastGezira	50	0	1	3	0	0	0	0.333333333333333	0.5	0	1	1	10	0	0	373
85	agriculture	1270	EastGezira	50	0	1	4	0	0	0	0.25	0.333333333333333	0	1	1	10	0	0	374
85	agriculture	1270	EastGezira	50	0	1	5	0	0	0	0.2	0.25	0	1	1	10	0	0	375
85	agriculture	1270	EastGezira	50	0	1	6	0	0	0	0.166666666666667	0.2	0	1	1	10	0	0	376
85	agriculture	1270	EastGezira	50	0	1	7	0	0	0	0.142857142857143	0.166666666666667	0	1	1	10	0	0	377
85	agriculture	1270	EastGezira	50	0	1	8	0	0	0	0.125	0.142857142857143	0	1	1	10	0	0	378
85	agriculture	1270	EastGezira	50	0	1	9	0	0	0	0.111111111111111	0.125	0	1	1	10	0	0	379
85	agriculture	1270	EastGezira	50	0	1	10	0	0	0	0.1	0.111111111111111	0	1	1	10	0	0	380
85	agriculture	1270	EastGezira	51	0	1	1	0	0	0	0	NA	0	1	1	9	0	0	381
85	agriculture	1270	EastGezira	51	0	1	2	0	0	0	0	0	0	1	1	9	0	0	382
85	agriculture	1270	EastGezira	51	0	1	3	0	0	0	0	0	0	1	1	9	0	0	383
85	agriculture	1270	EastGezira	51	0	1	4	0	0	0	0	0	0	1	1	9	0	0	384
85	agriculture	1270	EastGezira	51	0	1	5	0	0	0	0	0	0	1	1	9	0	0	385
85	agriculture	1270	EastGezira	51	0	1	6	1	0	1	0.166666666666667	0	0	1	1	9	0	0	386
85	agriculture	1270	EastGezira	51	0	1	7	0	0	0	0.142857142857143	0.166666666666667	0	1	1	9	0	0	387
85	agriculture	1270	EastGezira	51	0	1	8	0	0	0	0.125	0.142857142857143	0	1	1	9	0	0	388
85	agriculture	1270	EastGezira	51	0	1	9	1	0	1	0.222222222222222	0.125	0	1	1	9	0	0	389
101	agriculture	4562	EastGezira	52	0	0	1	0	0	0	0	NA	0	1	1	10	0	0	390
101	agriculture	4562	EastGezira	52	0	0	2	0	0	0	0	0	0	1	1	10	0	0	391
101	agriculture	4562	EastGezira	52	0	0	3	0	0	0	0	0	0	1	1	10	0	0	392
101	agriculture	4562	EastGezira	52	0	0	4	1	0	1	0.25	0	0	1	1	10	0	0	393
101	agriculture	4562	EastGezira	52	0	0	5	0	0	0	0.2	0.25	0	1	1	10	0	0	394
101	agriculture	4562	EastGezira	52	0	0	6	0	1	0	0.166666666666667	0.2	0	1	1	10	0	0	395
101	agriculture	4562	EastGezira	52	0	0	7	1	1	1	0.285714285714286	0.166666666666667	0	1	1	10	0	0	396
101	agriculture	4562	EastGezira	52	0	0	8	1	1	1	0.375	0.285714285714286	0	1	1	10	0	0	397
101	agriculture	4562	EastGezira	52	0	0	9	0	0	0	0.333333333333333	0.375	0	1	1	10	0	0	398
101	agriculture	4562	EastGezira	52	0	0	10	1	1	1	0.4	0.333333333333333	0	1	1	10	0	0	399
101	agriculture	4562	EastGezira	53	0	1	1	0	1	0	0	NA	0	1	1	10	0	0	400
101	agriculture	4562	EastGezira	53	0	1	2	0	1	0	0	0	0	1	1	10	0	0	401
101	agriculture	4562	EastGezira	53	0	1	3	0	0	0	0	0	0	1	1	10	0	0	402
101	agriculture	4562	EastGezira	53	0	1	4	0	0	0	0	0	0	1	1	10	0	0	403
101	agriculture	4562	EastGezira	53	0	1	5	0	0	0	0	0	0	1	1	10	0	0	404
101	agriculture	4562	EastGezira	53	0	1	6	0	0	0	0	0	0	1	1	10	0	0	405
101	agriculture	4562	EastGezira	53	0	1	7	0	1	0	0	0	0	1	1	10	0	0	406
101	agriculture	4562	EastGezira	53	0	1	8	0	0	0	0	0	0	1	1	10	0	0	407
101	agriculture	4562	EastGezira	53	0	1	9	0	0	0	0	0	0	1	1	10	0	0	408
101	agriculture	4562	EastGezira	53	0	1	10	0	0	0	0	0	0	1	1	10	0	0	409
101	agriculture	4562	EastGezira	54	0	0	1	0	0	0	0	NA	0	1	1	5	0	0	410
101	agriculture	4562	EastGezira	54	0	0	2	0	0	0	0	0	0	1	1	5	0	0	411
101	agriculture	4562	EastGezira	54	0	0	3	0	0	0	0	0	0	1	1	5	0	0	412
101	agriculture	4562	EastGezira	54	0	0	4	0	0	0	0	0	0	1	1	5	0	0	413
101	agriculture	4562	EastGezira	54	0	0	5	1	0	1	0.2	0	0	1	1	5	0	0	414
101	agriculture	4562	EastGezira	55	1	0	1	0	0	0	0	NA	0	1	1	8	8	1	415
101	agriculture	4562	EastGezira	55	1	0	2	0	0	0	0	0	0	1	1	8	8	1	416
101	agriculture	4562	EastGezira	55	1	0	3	0	0	0	0	0	0	1	1	8	8	1	417
101	agriculture	4562	EastGezira	55	1	0	4	0	0	0	0	0	0	1	1	8	8	1	418
101	agriculture	4562	EastGezira	55	1	0	5	0	0	0	0	0	0	1	1	8	8	1	419
101	agriculture	4562	EastGezira	55	1	0	6	0	0	0	0	0	0	1	1	8	8	1	420
101	agriculture	4562	EastGezira	55	1	0	7	0	0	0	0	0	0	1	1	8	8	1	421
101	agriculture	4562	EastGezira	55	1	0	8	0	0	0	0	0	0	1	1	8	8	1	422
101	agriculture	4562	EastGezira	56	1	1	1	0	1	0	0	NA	0	1	1	10	10	1	423
101	agriculture	4562	EastGezira	56	1	1	2	1	1	1	0.5	0	0	1	1	10	10	1	424
101	agriculture	4562	EastGezira	56	1	1	3	0	1	0	0.333333333333333	0.5	0	1	1	10	10	1	425
101	agriculture	4562	EastGezira	56	1	1	4	0	0	0	0.25	0.333333333333333	0	1	1	10	10	1	426
101	agriculture	4562	EastGezira	56	1	1	5	0	0	0	0.2	0.25	0	1	1	10	10	1	427
101	agriculture	4562	EastGezira	56	1	1	6	0	0	0	0.166666666666667	0.2	0	1	1	10	10	1	428
101	agriculture	4562	EastGezira	56	1	1	7	0	0	0	0.142857142857143	0.166666666666667	0	1	1	10	10	1	429
101	agriculture	4562	EastGezira	56	1	1	8	0	0	0	0.125	0.142857142857143	0	1	1	10	10	1	430
101	agriculture	4562	EastGezira	56	1	1	9	0	0	0	0.111111111111111	0.125	0	1	1	10	10	1	431
101	agriculture	4562	EastGezira	56	1	1	10	0	0	0	0.1	0.111111111111111	0	1	1	10	10	1	432
101	agriculture	4562	EastGezira	57	1	0	1	0	0	0	0	NA	0	1	1	10	10	1	433
101	agriculture	4562	EastGezira	57	1	0	2	0	0	0	0	0	0	1	1	10	10	1	434
101	agriculture	4562	EastGezira	57	1	0	3	0	0	0	0	0	0	1	1	10	10	1	435
101	agriculture	4562	EastGezira	57	1	0	4	1	0	1	0.25	0	0	1	1	10	10	1	436
101	agriculture	4562	EastGezira	57	1	0	5	1	0	1	0.4	0.25	0	1	1	10	10	1	437
101	agriculture	4562	EastGezira	57	1	0	6	1	1	1	0.5	0.4	0	1	1	10	10	1	438
101	agriculture	4562	EastGezira	57	1	0	7	0	0	0	0.428571428571429	0.5	0	1	1	10	10	1	439
101	agriculture	4562	EastGezira	57	1	0	8	1	0	1	0.5	0.428571428571429	0	1	1	10	10	1	440
101	agriculture	4562	EastGezira	57	1	0	9	0	0	0	0.444444444444444	0.5	0	1	1	10	10	1	441
101	agriculture	4562	EastGezira	57	1	0	10	1	1	1	0.5	0.444444444444444	0	1	1	10	10	1	442
66	agriculture	1352	EastGezira	58	0	0	1	0	0	0	0	NA	0	1	1	9	0	0	443
66	agriculture	1352	EastGezira	58	0	0	2	0	0	0	0	0	0	1	1	9	0	0	444
66	agriculture	1352	EastGezira	58	0	0	3	0	0	0	0	0	0	1	1	9	0	0	445
66	agriculture	1352	EastGezira	58	0	0	4	0	0	0	0	0	0	1	1	9	0	0	446
66	agriculture	1352	EastGezira	58	0	0	5	0	1	0	0	0	0	1	1	9	0	0	447
66	agriculture	1352	EastGezira	58	0	0	6	0	0	0	0	0	0	1	1	9	0	0	448
66	agriculture	1352	EastGezira	58	0	0	7	0	0	0	0	0	0	1	1	9	0	0	449
66	agriculture	1352	EastGezira	58	0	0	8	0	0	0	0	0	0	1	1	9	0	0	450
66	agriculture	1352	EastGezira	58	0	0	9	0	0	0	0	0	0	1	1	9	0	0	451
66	agriculture	1352	EastGezira	59	0	1	1	1	1	1	1	NA	0	1	1	3	0	0	452
66	agriculture	1352	EastGezira	59	0	1	2	0	0	0	0.5	1	0	1	1	3	0	0	453
66	agriculture	1352	EastGezira	59	0	1	3	0	0	0	0.333333333333333	0.5	0	1	1	3	0	0	454
66	agriculture	1352	EastGezira	60	0	1	1	1	1	1	1	NA	0	1	1	6	0	0	455
66	agriculture	1352	EastGezira	60	0	1	2	1	1	1	1	1	0	1	1	6	0	0	456
66	agriculture	1352	EastGezira	60	0	1	3	0	0	0	0.666666666666667	1	0	1	1	6	0	0	457
66	agriculture	1352	EastGezira	60	0	1	4	1	1	1	0.75	0.666666666666667	0	1	1	6	0	0	458
66	agriculture	1352	EastGezira	60	0	1	5	1	1	1	0.8	0.75	0	1	1	6	0	0	459
66	agriculture	1352	EastGezira	60	0	1	6	1	1	1	0.833333333333333	0.8	0	1	1	6	0	0	460
66	agriculture	1352	EastGezira	61	1	0	1	0	0	0	0	NA	0	1	1	5	5	1	461
66	agriculture	1352	EastGezira	61	1	0	2	0	0	0	0	0	0	1	1	5	5	1	462
66	agriculture	1352	EastGezira	61	1	0	3	0	0	0	0	0	0	1	1	5	5	1	463
66	agriculture	1352	EastGezira	61	1	0	4	1	1	1	0.25	0	0	1	1	5	5	1	464
66	agriculture	1352	EastGezira	61	1	0	5	0	0	0	0.2	0.25	0	1	1	5	5	1	465
66	agriculture	1352	EastGezira	62	1	1	1	1	0	1	1	NA	0	1	1	10	10	1	466
66	agriculture	1352	EastGezira	62	1	1	2	1	1	1	1	1	0	1	1	10	10	1	467
66	agriculture	1352	EastGezira	62	1	1	3	0	1	0	0.666666666666667	1	0	1	1	10	10	1	468
66	agriculture	1352	EastGezira	62	1	1	4	0	0	0	0.5	0.666666666666667	0	1	1	10	10	1	469
66	agriculture	1352	EastGezira	62	1	1	5	0	0	0	0.4	0.5	0	1	1	10	10	1	470
66	agriculture	1352	EastGezira	62	1	1	6	0	0	0	0.333333333333333	0.4	0	1	1	10	10	1	471
66	agriculture	1352	EastGezira	62	1	1	7	0	0	0	0.285714285714286	0.333333333333333	0	1	1	10	10	1	472
66	agriculture	1352	EastGezira	62	1	1	8	0	0	0	0.25	0.285714285714286	0	1	1	10	10	1	473
66	agriculture	1352	EastGezira	62	1	1	9	0	0	0	0.222222222222222	0.25	0	1	1	10	10	1	474
66	agriculture	1352	EastGezira	62	1	1	10	1	1	1	0.3	0.222222222222222	0	1	1	10	10	1	475
66	agriculture	1352	EastGezira	63	1	1	1	0	0	0	0	NA	0	1	1	10	10	1	476
66	agriculture	1352	EastGezira	63	1	1	2	0	0	0	0	0	0	1	1	10	10	1	477
66	agriculture	1352	EastGezira	63	1	1	3	0	0	0	0	0	0	1	1	10	10	1	478
66	agriculture	1352	EastGezira	63	1	1	4	0	0	0	0	0	0	1	1	10	10	1	479
66	agriculture	1352	EastGezira	63	1	1	5	0	0	0	0	0	0	1	1	10	10	1	480
66	agriculture	1352	EastGezira	63	1	1	6	0	0	0	0	0	0	1	1	10	10	1	481
66	agriculture	1352	EastGezira	63	1	1	7	0	1	0	0	0	0	1	1	10	10	1	482
66	agriculture	1352	EastGezira	63	1	1	8	0	0	0	0	0	0	1	1	10	10	1	483
66	agriculture	1352	EastGezira	63	1	1	9	0	0	0	0	0	0	1	1	10	10	1	484
66	agriculture	1352	EastGezira	63	1	1	10	0	1	0	0	0	0	1	1	10	10	1	485
65	agriculture	1997	EastGezira	64	0	0	1	0	0	0	0	NA	0	1	1	10	0	0	486
65	agriculture	1997	EastGezira	64	0	0	2	1	0	1	0.5	0	0	1	1	10	0	0	487
65	agriculture	1997	EastGezira	64	0	0	3	0	0	0	0.333333333333333	0.5	0	1	1	10	0	0	488
65	agriculture	1997	EastGezira	64	0	0	4	0	0	0	0.25	0.333333333333333	0	1	1	10	0	0	489
65	agriculture	1997	EastGezira	64	0	0	5	1	0	1	0.4	0.25	0	1	1	10	0	0	490
65	agriculture	1997	EastGezira	64	0	0	6	0	0	0	0.333333333333333	0.4	0	1	1	10	0	0	491
65	agriculture	1997	EastGezira	64	0	0	7	0	0	0	0.285714285714286	0.333333333333333	0	1	1	10	0	0	492
65	agriculture	1997	EastGezira	64	0	0	8	0	0	0	0.25	0.285714285714286	0	1	1	10	0	0	493
65	agriculture	1997	EastGezira	64	0	0	9	0	0	0	0.222222222222222	0.25	0	1	1	10	0	0	494
65	agriculture	1997	EastGezira	64	0	0	10	0	0	0	0.2	0.222222222222222	0	1	1	10	0	0	495
65	agriculture	1997	EastGezira	65	0	0	1	0	0	0	0	NA	0	1	1	10	0	0	496
65	agriculture	1997	EastGezira	65	0	0	2	0	0	0	0	0	0	1	1	10	0	0	497
65	agriculture	1997	EastGezira	65	0	0	3	0	0	0	0	0	0	1	1	10	0	0	498
65	agriculture	1997	EastGezira	65	0	0	4	0	0	0	0	0	0	1	1	10	0	0	499
65	agriculture	1997	EastGezira	65	0	0	5	0	0	0	0	0	0	1	1	10	0	0	500
65	agriculture	1997	EastGezira	65	0	0	6	0	0	0	0	0	0	1	1	10	0	0	501
65	agriculture	1997	EastGezira	65	0	0	7	0	0	0	0	0	0	1	1	10	0	0	502
65	agriculture	1997	EastGezira	65	0	0	8	1	0	1	0.125	0	0	1	1	10	0	0	503
65	agriculture	1997	EastGezira	65	0	0	9	0	0	0	0.111111111111111	0.125	0	1	1	10	0	0	504
65	agriculture	1997	EastGezira	65	0	0	10	1	0	1	0.2	0.111111111111111	0	1	1	10	0	0	505
65	agriculture	1997	EastGezira	66	0	1	1	0	0	0	0	NA	0	1	1	4	0	0	506
65	agriculture	1997	EastGezira	66	0	1	2	0	0	0	0	0	0	1	1	4	0	0	507
65	agriculture	1997	EastGezira	66	0	1	3	1	1	1	0.333333333333333	0	0	1	1	4	0	0	508
65	agriculture	1997	EastGezira	66	0	1	4	0	0	0	0.25	0.333333333333333	0	1	1	4	0	0	509
65	agriculture	1997	EastGezira	67	1	1	1	0	0	0	0	NA	0	1	1	10	10	1	510
65	agriculture	1997	EastGezira	67	1	1	2	0	0	0	0	0	0	1	1	10	10	1	511
65	agriculture	1997	EastGezira	67	1	1	3	0	1	0	0	0	0	1	1	10	10	1	512
65	agriculture	1997	EastGezira	67	1	1	4	0	0	0	0	0	0	1	1	10	10	1	513
65	agriculture	1997	EastGezira	67	1	1	5	0	0	0	0	0	0	1	1	10	10	1	514
65	agriculture	1997	EastGezira	67	1	1	6	0	0	0	0	0	0	1	1	10	10	1	515
65	agriculture	1997	EastGezira	67	1	1	7	0	0	0	0	0	0	1	1	10	10	1	516
65	agriculture	1997	EastGezira	67	1	1	8	0	0	0	0	0	0	1	1	10	10	1	517
65	agriculture	1997	EastGezira	67	1	1	9	0	0	0	0	0	0	1	1	10	10	1	518
65	agriculture	1997	EastGezira	67	1	1	10	0	0	0	0	0	0	1	1	10	10	1	519
65	agriculture	1997	EastGezira	68	1	0	1	0	0	0	0	NA	0	1	1	10	10	1	520
65	agriculture	1997	EastGezira	68	1	0	2	1	0	1	0.5	0	0	1	1	10	10	1	521
65	agriculture	1997	EastGezira	68	1	0	3	1	0	1	0.666666666666667	0.5	0	1	1	10	10	1	522
65	agriculture	1997	EastGezira	68	1	0	4	0	0	0	0.5	0.666666666666667	0	1	1	10	10	1	523
65	agriculture	1997	EastGezira	68	1	0	5	0	0	0	0.4	0.5	0	1	1	10	10	1	524
65	agriculture	1997	EastGezira	68	1	0	6	0	0	0	0.333333333333333	0.4	0	1	1	10	10	1	525
